Event ID,Event time,User name,Event name,Resource type,Resources,AWS access key,AWS region,Error code,Source IP address
a9a3513a-69f3-4071-9a8d-a4bf16f932eb,"2020-07-23, 05:51:28 PM",klee0201,DescribeConfigurationRecorders,,,,us-west-2,,24.19.49.168
e1f0430d-33ec-4557-b117-dc076869f9a8,"2020-07-23, 05:51:28 PM",klee0201,DescribeConfigurationRecorderStatus,,,,us-west-2,,24.19.49.168
246b9611-e829-4fcf-9dbc-5976345a879d,"2020-07-23, 05:51:27 PM",klee0201,DescribeTrails,,,,us-west-2,,24.19.49.168
484c65c5-8aee-48ed-aba7-5d900dffc0bf,"2020-07-23, 05:51:27 PM",klee0201,DescribeConfigurationRecorderStatus,,,,us-west-2,,24.19.49.168
4f969465-5d89-4439-9643-8a1f0147eab7,"2020-07-23, 05:51:27 PM",klee0201,LookupEvents,,,,us-west-2,,24.19.49.168
5a7dfcab-e222-4160-aa29-597d44a80b3a,"2020-07-23, 05:51:27 PM",klee0201,DescribeConfigurationRecorders,,,,us-west-2,,24.19.49.168
f746df98-4eed-455a-8a0b-8621396d8b34,"2020-07-23, 05:51:27 PM",klee0201,LookupEvents,,,,us-west-2,,24.19.49.168
4cad529c-0f66-45ee-a43d-63ff437e9280,"2020-07-23, 05:51:26 PM",klee0201,GetTrailStatus,,,,us-west-2,,24.19.49.168
3e570415-7ff0-4b1f-b460-c766912d803e,"2020-07-23, 05:51:25 PM",klee0201,GetEventSelectors,,,,us-west-2,,24.19.49.168
45f3cb3a-ac2b-4675-9721-7228ed116fdb,"2020-07-23, 05:51:25 PM",klee0201,DescribeTrails,,,,us-west-2,,24.19.49.168
4d69492b-98c4-44cd-b810-a95845101938,"2020-07-23, 05:51:25 PM",klee0201,DescribeConfigurationRecorders,,,,us-west-2,,24.19.49.168
71414282-0b91-4a69-a778-39bc01b39aab,"2020-07-23, 05:51:25 PM",klee0201,GetTrailStatus,,,,us-west-2,,24.19.49.168
9392ad29-791c-4173-9b19-b79e2ca16df4,"2020-07-23, 05:51:25 PM",klee0201,DescribeConfigurationRecorderStatus,,,,us-west-2,,24.19.49.168
6405e7d8-f614-43c5-b031-611f18d56117,"2020-07-23, 05:51:24 PM",klee0201,ListBuckets,,,,us-west-2,,24.19.49.168
860815f6-d7c3-4249-b9f3-7c2074073724,"2020-07-23, 05:51:24 PM",klee0201,LookupEvents,,,,us-west-2,,24.19.49.168
8aec5fb9-309e-4611-9f4d-a99edae0c4d3,"2020-07-23, 05:51:24 PM",klee0201,LookupEvents,,,,us-west-2,,24.19.49.168
e2e9820c-7833-497a-a714-40e5a2e01b78,"2020-07-23, 05:51:23 PM",klee0201,DescribeTrails,,,,us-west-2,,24.19.49.168
7e97beef-1aee-4f19-ac2b-e575d095939e,"2020-07-23, 05:50:59 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-west-2,AccessDenied,24.19.49.168
cad171a6-d5b9-4137-875a-7d8f2e9afb15,"2020-07-23, 05:50:59 PM",CloudTrail,LookupEvents,,,,us-west-2,,24.19.49.168
79ed843c-46f8-49ab-bdb5-c0f4f49496ea,"2020-07-23, 05:50:38 PM",CloudTrail,LookupEvents,,,,us-west-2,,24.19.49.168
feb4eda8-3ae5-4916-a035-a14a25172879,"2020-07-23, 05:50:38 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-west-2,AccessDenied,24.19.49.168
8bb3f398-54ce-4950-8a8e-d80a77dfad19,"2020-07-23, 05:50:27 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-west-2,AccessDenied,24.19.49.168
b4294da1-fcc5-4ab3-a01a-4c0ebf89db96,"2020-07-23, 05:50:27 PM",CloudTrail,LookupEvents,,,,us-west-2,,24.19.49.168
e916872e-ed91-40f7-84d2-5dfa27d6778c,"2020-07-23, 05:50:27 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-west-2,AccessDenied,24.19.49.168
2fcb53e5-abbd-4727-9331-890bb60cb79b,"2020-07-23, 05:50:26 PM",CloudTrail,LookupEvents,,,,us-west-2,,24.19.49.168
57bf9b66-a70f-4391-963f-2cf5db2fc864,"2020-07-23, 05:50:26 PM",CloudTrail,DescribeTrails,,,,us-west-2,,24.19.49.168
45d05930-2452-4c7d-8184-523db537ee8b,"2020-07-23, 05:49:21 PM",CloudTrail,DescribeTrails,,,,us-west-2,,24.19.49.168
9484d452-7217-44cf-a583-f02081224589,"2020-07-23, 05:49:21 PM",CloudTrail,PutEventSelectors,CloudTrail Trail,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-west-2:526174966849:trail/Udacity_Trail""}]",,us-west-2,,24.19.49.168
9566b070-b6d9-472c-b06a-6b4171584d9a,"2020-07-23, 05:49:21 PM",CloudTrail,StartLogging,CloudTrail Trail,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""}]",,us-west-2,,24.19.49.168
b2f9994c-9c0e-48db-b61b-af9175dab5c3,"2020-07-23, 05:49:21 PM",CloudTrail,CreateTrail,CloudTrail Trail and 1 more,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-west-2:526174966849:trail/Udacity_Trail""},{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""kl-udacity-cloudtrail-logs2""}]",,us-west-2,,24.19.49.168
d525ce45-a647-4d51-9f44-fc227f97b3ce,"2020-07-23, 05:49:21 PM",CloudTrail,GetTrailStatus,,,,us-west-2,,24.19.49.168
dacb422e-f288-4206-83e3-276b3ec9b15d,"2020-07-23, 05:49:21 PM",CloudTrail,GetTrailStatus,,,,us-west-2,,24.19.49.168
ca521a13-28ee-4179-8bb0-6fc26ec144df,"2020-07-23, 05:49:20 PM",CloudTrail,CreateBucket,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""kl-udacity-cloudtrail-logs2""}]",,us-west-2,,24.19.49.168
d66a7165-022d-48d3-b5b5-300dc24d98a1,"2020-07-23, 05:49:20 PM",CloudTrail,PutBucketPolicy,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""kl-udacity-cloudtrail-logs2""}]",,us-west-2,,24.19.49.168
0c3118d7-3121-472f-af06-cc6a1479a991,"2020-07-23, 05:48:27 PM",CloudTrail,ListTopics,,,,us-west-2,,24.19.49.168
4aa5e2ce-83e0-41b5-ac90-334a0fe7ec05,"2020-07-23, 05:48:27 PM",CloudTrail,DescribeTrails,,,,us-west-2,,24.19.49.168
5d7958e4-0043-43b9-86d0-8bef4740a59e,"2020-07-23, 05:48:27 PM",CloudTrail,ListFunctions20150331,,,,us-west-2,,24.19.49.168
6f7e246c-1d3c-4be0-817e-4b520a148854,"2020-07-23, 05:48:27 PM",CloudTrail,ListAliases,,,,us-west-2,,24.19.49.168
a2f12f07-e7a0-409b-ae0b-11346882cd56,"2020-07-23, 05:48:27 PM",CloudTrail,ListKeys,,,,us-west-2,,24.19.49.168
f43a832e-6402-4de9-adc7-6569b4549a0a,"2020-07-23, 05:48:22 PM",CloudTrail,ListBuckets,,,,us-west-2,,24.19.49.168
624a5764-6af8-4599-ac5e-270ca9aeb39d,"2020-07-23, 05:48:21 PM",CloudTrail,DescribeTrails,,,,us-west-2,,24.19.49.168
9349964a-0211-4793-86bb-f47b80483791,"2020-07-23, 05:47:45 PM",Accountant,ChangePassword,,,,us-east-1,,AWS Internal
474c68f0-600b-4c47-9fe6-6a6948264a4a,"2020-07-23, 05:47:04 PM",CloudTrail,ChangePassword,,,,us-east-1,,AWS Internal
f584cee1-b9bd-4bb5-9f0a-6aa9bbbfc0ae,"2020-07-23, 05:46:27 PM",klee0201,ListPolicies,,,,us-east-1,,24.19.49.168
6104bac9-681b-4f1f-86bb-ce64943b7ab5,"2020-07-23, 05:46:26 PM",klee0201,AddUserToGroup,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",,us-east-1,,24.19.49.168
c6b1658e-fd77-4d34-b14b-7d5430b5b5b1,"2020-07-23, 05:46:26 PM",klee0201,CreateLoginProfile,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""}]",,us-east-1,,24.19.49.168
f086af2c-c78d-4fbf-886e-a6369fac11ac,"2020-07-23, 05:46:26 PM",klee0201,ListGroupsForUser,,,,us-east-1,,24.19.49.168
5c797667-a6c0-48e6-ae8b-f6c1d4fa7af9,"2020-07-23, 05:46:25 PM",klee0201,ListUsers,,,,us-east-1,,24.19.49.168
e27fa7c7-6bb8-4164-b1de-8a429d1098d5,"2020-07-23, 05:46:25 PM",klee0201,CreateUser,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDAXVATY2RA777GYYNKA""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::526174966849:user/Accountant""}]",,us-east-1,,24.19.49.168
3a8aee51-576a-4b4f-9b3d-704d168e4e81,"2020-07-23, 05:45:33 PM",klee0201,CreateLoginProfile,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""}]",,us-east-1,,24.19.49.168
5244efa0-f766-435c-9052-35eacef691c3,"2020-07-23, 05:45:33 PM",klee0201,ListPolicies,,,,us-east-1,,24.19.49.168
b598f922-1730-4ff4-adf6-eaa149ab791c,"2020-07-23, 05:45:33 PM",klee0201,ListAccountAliases,,,,us-east-1,,24.19.49.168
1f14044d-6bab-4af6-a046-3e889daebbea,"2020-07-23, 05:45:32 PM",klee0201,ListGroupsForUser,,,,us-east-1,,24.19.49.168
5c4523c6-e96e-4b36-af69-71b273836ac6,"2020-07-23, 05:45:32 PM",klee0201,AddUserToGroup,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",,us-east-1,,24.19.49.168
87244b0b-e7d4-4a23-bc65-fb6b2ee89c9a,"2020-07-23, 05:45:32 PM",klee0201,CreateUser,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDAXVATY2RAQTHREZYC3""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::526174966849:user/CloudTrail""}]",,us-east-1,,24.19.49.168
bc4b3679-abf9-44ab-8283-31553e75f63e,"2020-07-23, 05:45:32 PM",klee0201,ListUsers,,,,us-east-1,,24.19.49.168
06c72d86-0afb-4310-9b14-3c82b1c9f7ef,"2020-07-23, 05:45:21 PM",klee0201,ListAttachedGroupPolicies,,,,us-east-1,,24.19.49.168
26de0892-252f-4d2a-b065-240524dd3c26,"2020-07-23, 05:45:21 PM",klee0201,ListAttachedGroupPolicies,,,,us-east-1,,24.19.49.168
80d89204-d3a2-4051-8aa9-816b136c9938,"2020-07-23, 05:45:21 PM",klee0201,ListAttachedGroupPolicies,,,,us-east-1,,24.19.49.168
889d8105-9f1a-45fd-8ee3-cca08d5efae7,"2020-07-23, 05:45:21 PM",klee0201,ListAttachedGroupPolicies,,,,us-east-1,,24.19.49.168
cec1821a-4c54-48db-88a2-e803f6e676f6,"2020-07-23, 05:45:21 PM",klee0201,ListAttachedGroupPolicies,,,,us-east-1,,24.19.49.168
f8ff25e9-d5d3-4925-b169-4c1ff8ca6d3d,"2020-07-23, 05:45:21 PM",klee0201,ListAttachedGroupPolicies,,,,us-east-1,,24.19.49.168
254481e0-3d4c-4ff6-9dcd-b8f107e450aa,"2020-07-23, 05:45:08 PM",klee0201,GetAccountPasswordPolicy,,,,us-east-1,,24.19.49.168
2fe8a76f-9c88-4c0d-a83d-ea922435c9ee,"2020-07-23, 05:45:02 PM",klee0201,ListAccessKeys,,,,us-east-1,,24.19.49.168
898cdb39-7138-4418-8bad-1f16bd5cde1e,"2020-07-23, 05:45:02 PM",klee0201,ListPolicies,,,,us-east-1,,24.19.49.168
95b46a3c-3d23-4b71-a265-e6897dedd7d7,"2020-07-23, 05:45:02 PM",klee0201,GetAccountPasswordPolicy,,,,us-east-1,,24.19.49.168
